lfdn,external_lfdn,tester,dispcode,lastpage,quality,duration,c_0001,c_0002,c_0003,c_0004,c_0005,c_0006,c_0007,p_0001,v_19,v_258,v_42,v_21,v_22,v_23,v_24,v_25,v_28,v_30,v_31,v_32,v_33,v_34,v_35,v_37,v_38,v_39,v_36,v_200,v_201,v_202,v_203,v_204,v_205,v_153,v_154,v_155,v_156,v_157,v_158,v_181,v_182,v_183,v_184,v_185,v_186,v_187,v_188,v_189,v_190,v_191,v_192,v_193,v_194,v_195,v_196,v_197,v_198,v_177,v_180,v_178,v_179,v_11,v_12,v_13,v_14,v_15,v_16,v_86,v_87,v_88,v_17,v_248,v_199,v_250,v_246,v_231,v_232,v_233,v_206,v_207,v_208,v_209,v_210,v_211,v_213,v_214,v_215,v_216,v_217,v_220,v_221,v_222,v_223,v_259,v_260,v_261,v_262,v_263,v_264,v_265,browser,referer,device_type,participant_browser,participant_browser_version,participant_os,participant_device,participant_brand,participant_model,participant_isbot,participant_continent,participant_country,participant_region,participant_city,participant_latitude,participant_longitude,quota,quota_assignment,quota_rejected_id,page_history,hflip,vflip,output_mode,javascript,flash,session_id,language,cleaned,ats,datetime,date_of_last_access,date_of_first_mail,rts5873422,rts5873424,rts5873425,rts5873427,rts5873428,rts5873429,rts5873430,rts5873431,rts5873432,rts5873433,rts5873435,rts5873436,rts5873437,rts5873438,rts5873439,rts5873441,rts5873442,rts5873444,rts5873445,rts5873447,rts5873449,rts5873452,rts5873453,rts5873454,rts5873456,rts5873457,rts5873458
1633,0,1,31,5873462,-77,1,-66,-66,Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. ,Li-Lei Yang ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus.,"Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Omar fand gestern heraus, dass er mit COVID-19 infiziert ist.",Omar Ceylan ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus.,"Einer repräsentativen Statistik können Sie entnehmen, dass sich die Mehrheit der Bevölkerung für Programm A entschieden hat. Welches Programm würden Sie wählen?",-99,1,42,16,3,EBLZRSEGVV,1,0,0,0,0,0,1,0,TKMUEYXKYI,1,1,1,1,1,0,1,1,0,0,1,4,4,4,2,2,2,4,1,3,3,2,1,1,3,4,3,2,2,4,3,1,1,1,4,1,4,2,1,0,0,0,0,0,0,1,0,0,1,1,1,-77,2,3,-77,-77,2,3,0,1,1,1,1,0,1,0,0,3,2,-77,2,5,4,5,1,5,5,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,4,7,10",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873457,5873458,5873462",0,0,0,-77,-77,0f03da549d3c4eaaf9825c723b784d83,1,0,1620158153,5/4/2021 19:55,5/4/2021 19:55,0000-00-00 00:00:00,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
1634,0,1,31,5873462,-77,1,-66,-66,Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. ,Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. ,Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. ,Li-Ming Yang ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. ,Welches Programm würden Sie wählen?,-99,2,70,2,4,EBPNIPTTQR,0,1,1,0,0,0,0,1,MUVPTUJBKX,0,0,0,1,2,0,1,0,0,0,1,3,1,1,2,4,4,1,2,2,1,2,2,2,1,2,1,3,4,2,2,3,1,3,1,3,1,2,3,0,0,1,0,1,1,0,0,1,2,1,2,-77,4,3,-77,-77,3,1,1,1,1,0,0,1,0,1,1,2,1,7,1,4,1,3,5,1,1,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430..93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,8,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",0,0,0,-77,-77,59ae871dda1368174af105821ef91671,1,0,1620158154,5/4/2021 19:55,5/4/2021 19:55,0000-00-00 00:00:00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
1635,0,1,31,5873462,-77,1,-66,-66,"Li-Ming Yang ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Omar Ceylan ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Omar fand gestern heraus, dass er mit COVID-19 infiziert ist.",Maximilian Müller ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt.,"Li-Lei Yang ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Li-Lei fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Li-Lei ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Als Sie mit Ihren Freunden und Ihrer Familie über Ihren bevorstehenden Autokauf sprechen, erfahren Sie, dass die meisten von ihnen sich für Programm B entschieden haben. Welches Programm würden Sie wählen?",-99,1,81,12,3,VSHRPOGHDC,1,1,1,0,0,0,0,1,JSEXCKXXUS,0,1,0,1,1,0,1,0,1,1,0,2,2,4,4,4,1,3,4,1,3,1,2,2,3,3,3,1,4,3,1,2,2,3,3,4,1,4,3,0,1,0,0,1,1,0,0,0,2,2,1,-77,2,2,1,3,2,1,1,1,1,0,1,1,0,0,0,2,2,-77,3,3,1,5,4,2,3,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,5,7,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873449,5873450,5873452,5873453,5873454,5873455,5873457,5873458,5873462",0,0,0,-77,-77,3dc37d8e18f744d6d6f5dde7f83498b1,1,0,1620158155,5/4/2021 19:55,5/4/2021 19:55,0000-00-00 00:00:00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
1636,0,1,31,5873462,-77,0,-66,-66,Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt.,Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus.,"Li-Ming Yang ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.",Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus.,-66,-99,1,43,12,7,WVHLPBEOUR,0,0,0,1,1,1,1,1,SOCWLUIZZR,0,1,0,1,2,0,0,0,1,0,1,3,4,2,2,4,2,3,4,3,2,4,4,2,1,1,2,1,1,1,4,1,4,4,3,4,1,2,4,1,1,0,0,1,0,0,0,1,2,1,2,-77,5,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,4,11,12",0,"587,342,258,734,245,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,3a45907f30572b52c9152192c94d54f5,1,0,1620158156,5/4/2021 19:55,5/4/2021 19:55,0000-00-00 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1642,0,1,31,5873462,-77,1,-66,-66,"Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt.,"Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Nina fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Einer repräsentativen Statistik können Sie entnehmen, dass sich die Mehrheit der Bevölkerung für Programm A entschieden hat. Welches Programm würden Sie wählen?",-99,2,62,5,2,EYEVJEHOSM,1,0,1,0,1,1,1,1,KXRACPQSJE,1,0,1,1,1,1,1,1,0,0,1,4,4,4,4,1,2,1,2,2,4,4,2,3,2,4,3,4,4,4,2,2,1,2,4,3,1,4,1,1,1,0,0,1,1,1,0,0,3,2,1,-77,7,1,1,3,3,1,0,1,1,0,1,0,0,1,1,2,1,8,2,5,1,4,1,1,1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,6,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873449,5873450,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,0,0,-77,-77,ca9ed96373900e3ebec582c1ceee4125,1,0,1620158160,5/4/2021 19:56,5/4/2021 19:56,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1644,0,1,31,5873462,-77,0,-66,-66,Li-Lei Yang ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus.,Li-Lei Yang ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt.,"Li-Lei Yang ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Li-Lei fand gestern heraus, dass er mit COVID-19 infiziert ist.",Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt.,-66,-99,2,96,3,4,YVOWHZHSNX,0,0,0,0,1,0,0,0,DWTJMQJMHL,0,1,0,1,2,1,0,1,0,1,1,2,1,4,4,1,2,1,1,4,1,4,4,1,1,2,4,2,2,1,1,2,1,2,3,1,1,3,1,0,1,0,0,0,1,0,0,1,3,1,2,-77,8,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,8,10,12",0,"587,342,258,734,245,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,7589d862e8487b22eb8dc3348134ac7e,1,0,1620158162,5/4/2021 19:56,5/4/2021 19:56,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,0,1,31,5873462,-77,0,-66,-66,"Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Li-Ming Yang ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Omar Ceylan ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Omar fand gestern heraus, dass er mit COVID-19 infiziert ist.",-66,-99,2,78,11,3,WNSGVPMNZK,1,0,0,1,1,1,1,1,VWFNPHODPZ,0,1,1,0,1,1,0,0,0,0,0,1,3,1,1,2,2,4,2,2,1,2,3,4,4,1,1,4,1,3,4,3,2,1,1,2,1,1,1,1,1,1,1,0,0,1,0,1,3,2,3,3,11,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,7,11,12",0,"5,873,422,587,342,450,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,6fc0ef01da2369e6d0f7d1d3d77bd920,1,0,1620158165,5/4/2021 19:56,5/4/2021 19:56,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,0,1,31,5873462,-77,1,-66,-66,"Li-Ming Yang ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.",Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus.,"Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",Elif Ceylan ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. ,-66,-99,1,72,11,2,DHJHRVHHOB,1,1,0,0,0,0,1,1,DFHMDXNECQ,1,0,0,0,1,0,0,0,1,0,1,3,4,1,1,3,2,3,3,1,3,3,1,4,2,3,2,1,3,4,2,1,1,4,4,4,2,2,3,0,1,1,0,0,0,1,0,1,4,1,3,4,5,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430..93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,5,6,11,12",0,"5,873,422,587,342,450,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,a61c7e2ed6e7fa1e7483cf5dde2f87ee,1,0,1620158166,5/4/2021 19:56,5/4/2021 19:56,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1649,0,1,31,5873462,-77,1,-66,-66,"Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Maximilian fand gestern heraus, dass er mit COVID-19 infiziert ist.","Li-Lei Yang ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Li-Lei fand gestern heraus, dass er mit COVID-19 infiziert ist.","Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Nina fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Li-Lei Yang ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Li-Lei fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Li-Lei ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",-66,-99,1,72,12,7,EFITYPUMEQ,0,1,0,0,1,0,0,0,UDYMJXQQCJ,0,1,0,1,1,0,0,1,1,0,1,4,4,4,3,3,1,4,1,4,2,1,3,1,4,4,1,1,3,2,4,3,2,2,2,3,1,2,1,0,0,1,0,1,0,1,0,0,2,1,2,-77,3,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,5,11,12",0,"587,342,258,734,245,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,0c43326a2ed5a052b25e0e9492fd6d28,1,0,1620158167,5/4/2021 19:56,5/4/2021 19:56,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1650,0,1,31,5873462,-77,0,-66,-66,"Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",Li-Lei Yang ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus.,Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. ,"Elif Ceylan ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.",-66,-99,2,87,5,5,LKWGNSZICG,0,0,0,0,1,1,1,1,ZXCWCWRWGQ,1,1,0,0,1,0,0,0,0,0,1,3,2,1,1,1,2,4,2,3,2,4,3,4,4,3,2,3,3,1,3,1,2,4,3,4,4,2,2,0,1,1,0,1,0,0,0,0,1,1,3,3,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,9,11,12",0,"5,873,422,587,342,450,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,89270f486a7e4e5385227f26f63e4b52,1,0,1620158168,5/4/2021 19:56,5/4/2021 19:56,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,0,1,31,5873462,-77,1,-66,-66,"Li-Lei Yang ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Li-Lei fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Li-Lei ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus.,"Maximilian Müller ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Maximilian fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Maximilian ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Als Sie mit Ihren Freunden und Ihrer Familie über Ihren bevorstehenden Autokauf sprechen, erfahren Sie, dass die meisten von ihnen sich für Programm B entschieden haben. Welches Programm würden Sie wählen?",-99,1,37,2,2,PZQFYLMVTX,1,0,0,1,0,0,1,1,NEKFLMLKJQ,1,1,0,1,2,1,1,1,1,1,1,3,3,3,3,1,3,3,4,3,4,2,3,4,3,3,4,1,2,2,1,2,3,1,4,3,4,2,4,1,1,1,1,1,1,0,0,1,2,1,3,2,7,2,3,-77,1,1,1,0,0,1,0,0,0,1,1,1,1,7,4,4,1,4,1,3,4,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,3,6,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873441,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,0,0,-77,-77,3d82bc6029843870df8f9e33af4840dd,1,0,1620158169,5/4/2021 19:56,5/4/2021 19:56,0000-00-00 00:00:00,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1655,0,1,31,5873462,-77,0,-66,-66,"Li-Ming Yang ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.",Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt.,"Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",-66,-99,2,90,5,7,GPWBNMVWNF,0,0,0,1,0,1,0,0,BJAQMDUHMP,1,1,0,0,1,1,0,1,0,0,0,1,1,3,2,2,4,2,1,4,2,1,3,2,1,2,1,2,1,3,2,3,2,4,4,4,3,3,3,0,0,1,0,0,1,0,0,0,4,1,1,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",-99,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,5,11,12",0,"587,342,258,734,245,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,d08d969fdaf20b680eb6effbfe68bf03,1,0,1620158172,5/4/2021 19:56,5/4/2021 19:56,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
